cluster	lineage	marker	expression
c5	Vγ9Vδ2	CD28	1.15394746936887
c5	Vγ9Vδ2	CD28	0.950494264792051
c5	Vγ9Vδ2	CD28	1.80261199576786
c5	Vγ9Vδ2	CD28	1.40796656801367
c5	Vγ9Vδ2	CD28	0.873673740196338
c5	Vγ9Vδ2	CD28	0.926887910976953
c5	Vγ9Vδ2	CD28	0.714128568497006
c5	Vγ9Vδ2	CD28	1.37395083266216
c5	Vγ9Vδ2	CD28	1.45050381004591
c5	Vγ9Vδ2	CD28	2.10762192448903
c5	Vγ9Vδ2	CD28	1.94257004476815
c5	Vγ9Vδ2	CD28	1.54801452586869
c5	Vγ9Vδ2	CD28	1.56013384112679
c5	Vγ9Vδ2	CD28	1.22312883925296
c5	Vγ9Vδ2	CD28	1.88050726651988
c5	Vγ9Vδ2	CD28	0.67784259705812
c5	Vγ9Vδ2	CD28	1.99041031617338
c5	Vγ9Vδ2	CD28	2.0936838357454
c5	Vγ9Vδ2	CD28	1.64755891031018
c5	Vγ9Vδ2	CD28	1.20240786105191
c5	Vγ9Vδ2	CD28	1.35549710124164
c5	Vγ9Vδ2	CD28	1.26420342525967
c5	Vγ9Vδ2	CD28	0.657773594841547
c5	Vγ9Vδ2	CD28	0.76349721532389
c5	Vγ9Vδ2	CD28	1.4632243359937
c5	Vγ9Vδ2	CD28	0.503476749729028
c5	Vγ9Vδ2	CD28	0.834815875082837
c5	Vγ9Vδ2	CD28	1.45416269027116
c5	Vγ9Vδ2	CD28	1.12708528171675
c5	Vγ9Vδ2	CD28	0.422938782937184
c5	Vγ9Vδ2	CD28	0.392909363031496
c5	Vγ9Vδ2	CD28	1.61844770431554
c5	Vγ9Vδ2	CD28	0.39669890815908
c5	Vγ9Vδ2	CD28	2.76966209089474
c5	Vγ9Vδ2	CD28	1.48859409241792
c5	Vγ9Vδ2	CD28	1.11099621957234
c5	Vγ9Vδ2	CD28	1.83890975129834
c6	Vδ1	CD161	1.17109409065555
c6	Vδ1	CD161	1.66565900802998
c6	Vδ1	CD161	1.53988666018234
c6	Vδ1	CD161	2.10486884487825
c6	Vδ1	CD161	0.0433116961376514
c6	Vδ1	CD161	2.45808932319359
c6	Vδ1	CD161	1.80569800246087
c6	Vδ1	CD161	2.20555596333253
c6	Vδ1	CD161	0.870188201548698
c6	Vδ1	CD161	1.44378040547922
c6	Vδ1	CD161	2.98422375796563
c6	Vδ1	CD161	2.0485982451876
c6	Vδ1	CD161	1.0642414137949
c6	Vδ1	CD161	1.60066040613868
c6	Vδ1	CD161	3.12617241072221
c6	Vδ1	CD161	1.09887818385317
c6	Vδ1	CD161	1.17790938116853
c6	Vδ1	CD161	0.981653362029394
c6	Vδ1	CD161	2.38134414807475
c6	Vδ1	CD161	1.94491943742166
c6	Vδ1	CD161	2.48854060418411
c6	Vδ1	CD161	1.34347668439042
c6	Vδ1	CD161	0.881961048548979
c6	Vδ1	CD161	1.76902004706462
c6	Vδ1	CD161	1.21253815935663
c6	Vδ1	CD161	1.96679451576425
c6	Vδ1	CD161	1.20090566368217
c6	Vδ1	CD161	2.42622051070484
c6	Vδ1	CD161	2.11815218141617
c6	Vδ1	CD161	1.84979100985514
c6	Vδ1	CD161	1.40124305203208
c6	Vδ1	CD161	1.42138046619472
c6	Vδ1	CD161	0
c6	Vδ1	CD161	1.34598716034577
c6	Vδ1	CD161	2.11657131005338
c6	Vδ1	CD161	1.86929479572134
c6	Vδ1	CD161	1.32940091551898
c6	Vδ1	CD161	0.913578982245587
c6	Vδ1	CD161	1.40989895701075
c6	Vδ1	CD161	0.447465462038299
c6	Vδ1	CD161	1.17038331153044
c6	Vδ1	CD161	0.372591481458894
c6	Vδ1	CD161	1.23855038809315
c6	Vδ1	CD161	2.18098963951228
c6	Vδ1	CD161	0.595937969899306
c6	Vδ1	CD161	1.57202641354243
c6	Vδ1	CD161	1.69404312579016
c6	Vδ1	CD161	1.26232751574304
c6	Vδ1	CD161	1.79455561020614
c6	Vδ1	CD161	1.67983951717159
c6	Vδ1	CD161	3.60156586562003
c6	Vδ1	CD161	0.267914728742971
c6	Vδ1	CD161	0.628977425928036
c6	Vδ1	CD161	2.17840381235618
c6	Vδ1	CD161	1.90552385985367
c6	Vδ1	CD161	1.76043111203462
c6	Vδ1	CD161	1.06115668852078
c6	Vδ1	CD161	2.672513895296
c6	Vδ1	CD161	1.50615311602498
c6	Vδ1	CD161	2.13695439523654
c6	Vδ1	CD161	1.32322691083203
c6	Vδ1	CD161	2.06142539643384
c6	Vδ1	CD161	1.91807716299359
c6	Vδ1	CD161	2.32556877485211
c6	Vδ1	CD161	0.612935512984499
c6	Vδ1	CD161	2.016835410919
c6	Vδ1	CD161	1.38656067371296
c6	Vδ1	CD161	2.46811794126785
c6	Vδ1	CD161	1.83958616008508
c6	Vδ1	CD161	2.33931279282329
c6	Vδ1	CD161	1.6686320466631
c6	Vδ1	CD161	2.32237554691321
c6	Vδ1	CD161	2.27635127518715
c6	Vδ1	CD161	1.32957569322671
c6	Vδ1	CD161	1.8619756479568
c6	Vδ1	CD161	0.888118246729142
c6	Vδ1	CD161	0.397329518150751
c6	Vδ1	CD161	1.38412312965959
c6	Vδ1	CD161	1.81407030216419
c6	Vδ1	CD161	1.92551272739546
c6	Vδ1	CD161	1.44343028841144
c6	Vδ1	CD161	0.8519009959889
c6	Vδ1	CD161	1.33345250364513
c6	Vδ1	CD161	1.23813415132881
c6	Vδ1	CD161	1.51616911630769
c6	Vδ1	CD161	1.05293439878572
c6	Vδ1	CD161	1.79093024223681
c6	Vδ1	CD161	1.38131390382446
c6	Vδ1	CD161	1.40077600977183
c6	Vδ1	CD161	1.6732780317964
c6	Vδ1	NKG2A	0.846744571491855
c6	Vδ1	NKG2A	2.40714903591002
c6	Vδ1	NKG2A	1.74503174263945
c6	Vδ1	NKG2A	1.56553723901627
c6	Vδ1	NKG2A	0.768621785943176
c6	Vδ1	NKG2A	2.07230641433183
c6	Vδ1	NKG2A	1.18035143271295
c6	Vδ1	NKG2A	2.21416713276652
c6	Vδ1	NKG2A	1.46084736492711
c6	Vδ1	NKG2A	1.80865664921511
c6	Vδ1	NKG2A	1.1542101883247
c6	Vδ1	NKG2A	1.39517819210005
c6	Vδ1	NKG2A	2.1724006722298
c6	Vδ1	NKG2A	2.16131342778625
c6	Vδ1	NKG2A	1.70447297797657
c6	Vδ1	NKG2A	1.93708700381034
c6	Vδ1	NKG2A	1.65746072343433
c6	Vδ1	NKG2A	0.513154327399442
c6	Vδ1	NKG2A	0.244379738063706
c6	Vδ1	NKG2A	1.10803882108409
c6	Vδ1	NKG2A	2.49038100692201
c6	Vδ1	NKG2A	0.323177453872302
c6	Vδ1	NKG2A	0.783714878509935
c6	Vδ1	NKG2A	1.34551162105339
c6	Vδ1	NKG2A	1.11498433347147
c6	Vδ1	NKG2A	1.1445103637515
c6	Vδ1	NKG2A	0.729537194567365
c6	Vδ1	NKG2A	1.3723203368441
c6	Vδ1	NKG2A	1.9489204472509
c6	Vδ1	NKG2A	1.07623726769264
c6	Vδ1	NKG2A	2.2831182047478
c6	Vδ1	NKG2A	1.41298706832632
c6	Vδ1	NKG2A	1.6144244462548
c6	Vδ1	NKG2A	0.446725805345114
c6	Vδ1	NKG2A	1.13823747322673
c6	Vδ1	NKG2A	1.14189236355677
c6	Vδ1	NKG2A	0.873897627636289
c6	Vδ1	NKG2A	1.93391538810789
c6	Vδ1	NKG2A	2.06450036387583
c6	Vδ1	NKG2A	0.21642546859905
c6	Vδ1	NKG2A	1.64120157876975
c6	Vδ1	NKG2A	0.89748696855355
c6	Vδ1	NKG2A	1.48345075087107
c6	Vδ1	NKG2A	1.31972394131694
c6	Vδ1	NKG2A	1.06624486842855
c6	Vδ1	NKG2A	2.064796269604
c6	Vδ1	NKG2A	1.36788452307205
c6	Vδ1	NKG2A	1.42026201076528
c6	Vδ1	NKG2A	1.231342751978
c6	Vδ1	NKG2A	1.27890956573029
c6	Vδ1	NKG2A	1.5322360537999
c6	Vδ1	NKG2A	1.01235694148549
c6	Vδ1	NKG2A	0.410061431336869
c6	Vδ1	NKG2A	0.339199098541184
c6	Vδ1	NKG2A	0.612806020485152
c6	Vδ1	NKG2A	2.04733807439009
c6	Vδ1	NKG2A	1.80171283339303
c6	Vδ1	NKG2A	1.0622070164901
c6	Vδ1	NKG2A	1.48510109738985
c6	Vδ1	NKG2A	1.22443064397324
c6	Vδ1	NKG2A	0.657887458574053
c6	Vδ1	NKG2A	0
c6	Vδ1	NKG2A	0.639644362979016
c6	Vδ1	NKG2A	1.08241923021249
c6	Vδ1	NKG2A	0.979640787348543
c6	Vδ1	NKG2A	1.88330989854768
c6	Vδ1	NKG2A	1.043765344761
c6	Vδ1	NKG2A	1.26929302118406
c6	Vδ1	NKG2A	0.774107969244022
c6	Vδ1	NKG2A	2.43628764780859
c6	Vδ1	NKG2A	1.87739815697373
c6	Vδ1	NKG2A	0.85029741831237
c6	Vδ1	NKG2A	1.09411968891324
c6	Vδ1	NKG2A	0.637959592774387
c6	Vδ1	NKG2A	0.534673679408906
c6	Vδ1	NKG2A	0.731454447083461
c6	Vδ1	NKG2A	0.991641276039511
c6	Vδ1	NKG2A	0.396347051350321
c6	Vδ1	NKG2A	1.81397032475582
c6	Vδ1	NKG2A	2.01363839632388
c6	Vδ1	NKG2A	1.10456552520658
c6	Vδ1	NKG2A	1.92144257382932
c6	Vδ1	NKG2A	1.0016873124456
c6	Vδ1	NKG2A	0.873680611231259
c6	Vδ1	NKG2A	1.66278226589144
c6	Vδ1	NKG2A	1.35179413119097
c6	Vδ1	NKG2A	1.56039282374229
c6	Vδ1	NKG2A	1.50994386779182
c6	Vδ1	NKG2A	0.567483684435815
c6	Vδ1	NKG2A	0.452557498664926
c6	Vδ1	CD31	1.6479465508834
c6	Vδ1	CD31	1.02109091218571
c6	Vδ1	CD31	0.784201209166222
c6	Vδ1	CD31	1.44997142825875
c6	Vδ1	CD31	0.417926843575352
c6	Vδ1	CD31	1.08471142564381
c6	Vδ1	CD31	2.30499555575484
c6	Vδ1	CD31	1.22319039807001
c6	Vδ1	CD31	2.22100326573979
c6	Vδ1	CD31	1.42736607636404
c6	Vδ1	CD31	0.277234747151244
c6	Vδ1	CD31	1.49289200959589
c6	Vδ1	CD31	0.126296706181769
c6	Vδ1	CD31	1.11671446594
c6	Vδ1	CD31	1.99749178514528
c6	Vδ1	CD31	0.729208103690603
c6	Vδ1	CD31	0.948628761407359
c6	Vδ1	CD31	1.20653954545185
c6	Vδ1	CD31	0.600733133384867
c6	Vδ1	CD31	0.929797861660162
c6	Vδ1	CD31	1.28852466098038
c6	Vδ1	CD31	0.786227962664977
c6	Vδ1	CD31	1.23324667737669
c6	Vδ1	CD31	0.983654718862192
c6	Vδ1	CD31	0
c6	Vδ1	CD31	1.4018365758616
c6	Vδ1	CD31	1.59315425763818
c6	Vδ1	CD31	0.653942041455989
c6	Vδ1	CD31	1.84847324443154
c6	Vδ1	CD31	0.671102236660492
c6	Vδ1	CD31	1.54904051570975
c6	Vδ1	CD31	0.755572917320595
c6	Vδ1	CD31	1.39101107249414
c6	Vδ1	CD31	0.217111375527972
c6	Vδ1	CD31	2.33721895867073
c6	Vδ1	CD31	0.0106756268275874
c6	Vδ1	CD31	0.678057660415706
c6	Vδ1	CD31	1.74790934176314
c6	Vδ1	CD31	1.57828153785128
c6	Vδ1	CD31	0.853390449898189
c6	Vδ1	CD31	2.11555634032539
c6	Vδ1	CD31	0.492347796272282
c6	Vδ1	CD31	0
c6	Vδ1	CD31	1.32857678651454
c6	Vδ1	CD31	1.66978995428676
c6	Vδ1	CD31	1.4482712479979
c6	Vδ1	CD31	0.635195213511903
c6	Vδ1	CD31	0.603770823402707
c6	Vδ1	CD31	1.44707341074697
c6	Vδ1	CD31	2.22715312198098
c6	Vδ1	CD31	1.64724652353144
c6	Vδ1	CD31	1.69805428324742
c6	Vδ1	CD31	0.86388332858211
c6	Vδ1	CD31	0.974538498977493
c6	Vδ1	CD31	0.943371845316998
c6	Vδ1	CD31	1.47140268244366
c6	Vδ1	CD31	1.13505207810629
c6	Vδ1	CD31	2.10846132785894
c6	Vδ1	CD31	1.14754064502284
c6	Vδ1	CD31	1.89443634609876
c6	Vδ1	CD31	1.90322586884654
c6	Vδ1	CD31	1.50525427701815
c6	Vδ1	CD31	0.93947616686064
c6	Vδ1	CD31	1.60550128145113
c6	Vδ1	CD31	0.612268152119592
c6	Vδ1	CD31	1.41362343180218
c6	Vδ1	CD31	1.42442643555397
c6	Vδ1	CD31	1.16094842831809
c6	Vδ1	CD31	1.56107884896804
c6	Vδ1	CD31	1.20110533628315
c6	Vδ1	CD31	0.963162100226298
c6	Vδ1	CD31	1.20089168438374
c6	Vδ1	CD31	1.36708471295997
c6	Vδ1	CD31	1.75946463048065
c6	Vδ1	CD31	2.25977844034128
c6	Vδ1	CD31	0.838460645902866
c6	Vδ1	CD31	3.21807455532739
c6	Vδ1	CD31	1.19984206749204
c6	Vδ1	CD31	1.13529170893227
c6	Vδ1	CD31	0.549754902955358
c6	Vδ1	CD31	0.102427570075651
c6	Vδ1	CD31	2.12253320572836
c6	Vδ1	CD31	0.944667453452172
c6	Vδ1	CD31	1.2301304824563
c6	Vδ1	CD31	1.06404934935927
c6	Vδ1	CD31	1.08759133519269
c6	Vδ1	CD31	0
c6	Vδ1	CD31	1.95085750421803
c6	Vδ1	CD31	0.892503343178693
c6	Vδ1	CD31	1.3093496147467
c6	Vδ1	CD8	5.55255924334266
c6	Vδ1	CD8	3.4462519368853
c6	Vδ1	CD8	4.43060858574536
c6	Vδ1	CD8	4.65118097280978
c6	Vδ1	CD8	3.82926195969667
c6	Vδ1	CD8	4.40762357098361
c6	Vδ1	CD8	4.34310687853364
c6	Vδ1	CD8	3.05814945992684
c6	Vδ1	CD8	4.37864837691771
c6	Vδ1	CD8	3.81108849438819
c6	Vδ1	CD8	3.89219889997289
c6	Vδ1	CD8	4.51844432139702
c6	Vδ1	CD8	3.82035473621393
c6	Vδ1	CD8	4.36344737310596
c6	Vδ1	CD8	3.63284913376962
c6	Vδ1	CD8	4.61501428375846
c6	Vδ1	CD8	5.24501833989626
c6	Vδ1	CD8	5.39141871240083
c6	Vδ1	CD8	4.11876849273268
c6	Vδ1	CD8	4.85280179464959
c6	Vδ1	CD8	5.3264751844714
c6	Vδ1	CD8	4.13308730056711
c6	Vδ1	CD8	3.21247320535664
c6	Vδ1	CD8	4.43699726799689
c6	Vδ1	CD8	4.26129448703625
c6	Vδ1	CD8	3.60762440283086
c6	Vδ1	CD8	3.88856802745032
c6	Vδ1	CD8	3.23874821331029
c6	Vδ1	CD8	5.48178138166837
c6	Vδ1	CD8	5.30674548521897
c6	Vδ1	CD8	4.58403564404838
c6	Vδ1	CD8	3.34423414130027
c6	Vδ1	CD8	4.44193662893274
c6	Vδ1	CD8	5.58692214782558
c6	Vδ1	CD8	4.56510639706776
c6	Vδ1	CD8	4.491865844875
c6	Vδ1	CD8	4.17995631699365
c6	Vδ1	CD8	4.87788578902872
c6	Vδ1	CD8	5.6708697939493
c6	Vδ1	CD8	4.31792740102865
c6	Vδ1	CD8	4.96759841652812
c6	Vδ1	CD8	3.96016122236829
c6	Vδ1	CD8	4.0851485782436
c6	Vδ1	CD8	5.07131072779147
c6	Vδ1	CD8	4.15265870741945
c6	Vδ1	CD8	4.76907713160696
c6	Vδ1	CD8	3.05960312305788
c6	Vδ1	CD8	4.72760354465463
c6	Vδ1	CD8	4.08489663361667
c6	Vδ1	CD8	5.2674867138713
c6	Vδ1	CD8	3.97801507798635
c6	Vδ1	CD8	4.91088737772456
c6	Vδ1	CD8	3.61318424640503
c6	Vδ1	CD8	3.72856697545939
c6	Vδ1	CD8	5.34327618064351
c6	Vδ1	CD8	3.90131445884885
c6	Vδ1	CD8	4.51546722246114
c6	Vδ1	CD8	4.53410256221379
c6	Vδ1	CD8	4.03540533017308
c6	Vδ1	CD8	5.05664378879362
c6	Vδ1	CD8	4.15851220405917
c6	Vδ1	CD8	4.43120049777681
c6	Vδ1	CD8	4.32582157564272
c6	Vδ1	CD8	3.47925093016661
c6	Vδ1	CD8	4.8260143372486
c6	Vδ1	CD8	4.65417177937639
c6	Vδ1	CD8	3.76192125280846
c6	Vδ1	CD8	4.9987466997722
c6	Vδ1	CD8	4.35579572469316
c6	Vδ1	CD8	4.31324588087292
c6	Vδ1	CD8	3.61902087878542
c6	Vδ1	CD8	4.94914008994817
c6	Vδ1	CD8	4.93413408351842
c6	Vδ1	CD8	5.09148333402962
c6	Vδ1	CD8	4.26457610117638
c6	Vδ1	CD8	4.5362251116342
c6	Vδ1	CD8	4.2517882856359
c6	Vδ1	CD8	4.52724981260915
c6	Vδ1	CD8	4.58388292929736
c6	Vδ1	CD8	3.79787589413617
c6	Vδ1	CD8	4.39329835641821
c6	Vδ1	CD8	4.83203759043353
c6	Vδ1	CD8	4.60317271193873
c6	Vδ1	CD8	4.04036470065544
c6	Vδ1	CD8	4.29435114028223
c6	Vδ1	CD8	4.89025164296106
c6	Vδ1	CD8	4.81846812277482
c6	Vδ1	CD8	3.60633868518379
c6	Vδ1	CD8	5.44526594137188
c6	Vδ1	CD8	3.70198888695113
c6	Vδ1	CD57	2.03656113651822
c6	Vδ1	CD57	1.37516642303228
c6	Vδ1	CD57	1.47269185371682
c6	Vδ1	CD57	1.94625842958713
c6	Vδ1	CD57	1.15561752932406
c6	Vδ1	CD57	0.884434339690752
c6	Vδ1	CD57	0.286348343738435
c6	Vδ1	CD57	1.27533040137172
c6	Vδ1	CD57	1.05101698967253
c6	Vδ1	CD57	2.32396122757604
c6	Vδ1	CD57	2.35990030554299
c6	Vδ1	CD57	2.02588399761653
c6	Vδ1	CD57	1.65579972896068
c6	Vδ1	CD57	1.73581369398898
c6	Vδ1	CD57	0.999122238688796
c6	Vδ1	CD57	1.24695236494637
c6	Vδ1	CD57	1.63119945480726
c6	Vδ1	CD57	0.981099161427608
c6	Vδ1	CD57	1.52869776431254
c6	Vδ1	CD57	1.10833074284711
c6	Vδ1	CD57	1.31994237075343
c6	Vδ1	CD57	1.88697834337441
c6	Vδ1	CD57	1.76887600241855
c6	Vδ1	CD57	0.0947022089409206
c6	Vδ1	CD57	0.58077180604229
c6	Vδ1	CD57	1.73754166449904
c6	Vδ1	CD57	1.68026557828051
c6	Vδ1	CD57	0.872555600737206
c6	Vδ1	CD57	1.34397865469533
c6	Vδ1	CD57	2.34623294684458
c6	Vδ1	CD57	0.630231199861523
c6	Vδ1	CD57	1.11297124243906
c6	Vδ1	CD57	0.632284983726165
c6	Vδ1	CD57	2.32010652711095
c6	Vδ1	CD57	2.28832760752799
c6	Vδ1	CD57	0.868563898632078
c6	Vδ1	CD57	1.40089521182559
c6	Vδ1	CD57	1.03094190911478
c6	Vδ1	CD57	1.02865940817641
c6	Vδ1	CD57	1.30455127994851
c6	Vδ1	CD57	1.65196594116476
c6	Vδ1	CD57	0.644091859322195
c6	Vδ1	CD57	1.33638816602641
c6	Vδ1	CD57	1.88132827262768
c6	Vδ1	CD57	2.06057900344944
c6	Vδ1	CD57	1.36208346506254
c6	Vδ1	CD57	1.12865751780691
c6	Vδ1	CD57	2.10698669907107
c6	Vδ1	CD57	0.999088451082526
c6	Vδ1	CD57	0.898868134893253
c6	Vδ1	CD57	0.647490989912843
c6	Vδ1	CD57	1.75776086244477
c6	Vδ1	CD57	0.344235863520501
c6	Vδ1	CD57	2.11096985893396
c6	Vδ1	CD57	0.526866112730653
c6	Vδ1	CD57	1.47680163547781
c6	Vδ1	CD57	0.805911348696753
c6	Vδ1	CD57	1.2410539299255
c6	Vδ1	CD57	1.56550322789337
c6	Vδ1	CD57	1.7274052034937
c6	Vδ1	CD57	1.60763977027069
c6	Vδ1	CD57	1.99964093036928
c6	Vδ1	CD57	2.17645822478499
c6	Vδ1	CD57	0.710947586907279
c6	Vδ1	CD57	0.919030064550296
c6	Vδ1	CD57	0.353798456755831
c6	Vδ1	CD57	1.58059301716084
c6	Vδ1	CD57	0.541334960738259
c6	Vδ1	CD57	0.154784121564118
c6	Vδ1	CD57	0.218927447939648
c6	Vδ1	CD57	2.15130556293567
c6	Vδ1	CD57	0.324411633093131
c6	Vδ1	CD57	1.71829000856759
c6	Vδ1	CD57	1.78570689177453
c6	Vδ1	CD57	1.66454232150874
c6	Vδ1	CD57	1.44481999525918
c6	Vδ1	CD57	1.98863416389197
c6	Vδ1	CD57	1.73514212146136
c6	Vδ1	CD57	2.33978677546448
c6	Vδ1	CD57	0.465094474775225
c6	Vδ1	CD57	0.609386313153009
c6	Vδ1	CD57	1.31034557434489
c6	Vδ1	CD57	1.84905322969113
c6	Vδ1	CD57	1.35210449941701
c6	Vδ1	CD57	1.2570698728092
c6	Vδ1	CD57	2.21080133353203
c6	Vδ1	CD57	1.3657876656719
c6	Vδ1	CD57	1.65721583765071
c6	Vδ1	CD57	0.874698105608884
c6	Vδ1	CD57	0.37420864469287
c6	Vδ1	CD28	1.98430854542041
c6	Vδ1	CD28	4.01108195846649
c6	Vδ1	CD28	4.14306189655425
c6	Vδ1	CD28	4.26594683258448
c6	Vδ1	CD28	3.36539594418869
c6	Vδ1	CD28	2.87816677601718
c6	Vδ1	CD28	1.9473383839423
c6	Vδ1	CD28	4.20918575162487
c6	Vδ1	CD28	3.1061177596954
c6	Vδ1	CD28	3.34065860971236
c6	Vδ1	CD28	4.29238602411203
c6	Vδ1	CD28	3.49846548642506
c6	Vδ1	CD28	3.49784271636157
c6	Vδ1	CD28	2.54600579478527
c6	Vδ1	CD28	3.97823283806315
c6	Vδ1	CD28	2.7583786398073
c6	Vδ1	CD28	2.75443050944129
c6	Vδ1	CD28	3.44605474129762
c6	Vδ1	CD28	3.88696334136787
c6	Vδ1	CD28	4.0692152328737
c6	Vδ1	CD28	3.66530761410204
c6	Vδ1	CD28	2.33567794906516
c6	Vδ1	CD28	3.18188428584086
c6	Vδ1	CD28	3.55920625778308
c6	Vδ1	CD28	2.88527565068052
c6	Vδ1	CD28	3.47711040468835
c6	Vδ1	CD28	3.12175962561936
c6	Vδ1	CD28	3.28406854078475
c6	Vδ1	CD28	3.11880565822729
c6	Vδ1	CD28	1.9707264908919
c6	Vδ1	CD28	4.3343905720162
c6	Vδ1	CD28	3.44949694960668
c6	Vδ1	CD28	3.44955089916692
c6	Vδ1	CD28	2.41430824107521
c6	Vδ1	CD28	3.74378298495392
c6	Vδ1	CD28	2.84429599833624
c6	Vδ1	CD28	2.96378316648888
c6	Vδ1	CD28	3.89653696969692
c6	Vδ1	CD28	3.38302888737211
c6	Vδ1	CD28	2.81547698284968
c6	Vδ1	CD28	3.10172161116046
c6	Vδ1	CD28	4.5599616235007
c6	Vδ1	CD28	4.31231076903201
c6	Vδ1	CD28	3.17015313867735
c6	Vδ1	CD28	2.30735212986672
c6	Vδ1	CD28	3.04472731884299
c6	Vδ1	CD28	4.33646482791526
c6	Vδ1	CD28	4.46979264510297
c6	Vδ1	CD28	3.91369391198211
c6	Vδ1	CD28	3.62387459766678
c6	Vδ1	CD28	2.10915910194622
c6	Vδ1	CD28	3.64383444461347
c6	Vδ1	CD28	2.93850510814749
c6	Vδ1	CD28	3.44985252915826
c6	Vδ1	CD28	2.88158096036199
c6	Vδ1	CD28	3.23932908032457
c6	Vδ1	CD28	3.9849312397022
c6	Vδ1	CD28	3.64062507086647
c6	Vδ1	CD28	3.55074101151963
c6	Vδ1	CD28	4.62105612740677
c6	Vδ1	CD28	2.93804798901701
c6	Vδ1	CD28	3.88092643302824
c6	Vδ1	CD28	4.43314714245966
c6	Vδ1	CD28	3.80306721553687
c6	Vδ1	CD28	3.59087641965873
c6	Vδ1	CD28	2.3005407964116
c6	Vδ1	CD28	2.93911795465634
c6	Vδ1	CD28	3.95941181223673
c6	Vδ1	CD28	3.29698620886903
c6	Vδ1	CD28	2.98291955569803
c6	Vδ1	CD28	4.12328260821738
c6	Vδ1	CD28	2.96201073705317
c6	Vδ1	CD28	2.38851394964891
c6	Vδ1	CD28	2.8349370028845
c6	Vδ1	CD28	3.55567091889515
c6	Vδ1	CD28	3.77077814719935
c6	Vδ1	CD28	4.07341393700438
c6	Vδ1	CD28	2.54015118238349
c6	Vδ1	CD28	3.9611846770116
c6	Vδ1	CD28	3.65299355832052
c6	Vδ1	CD28	3.45345387184922
c6	Vδ1	CD28	4.50125485470836
c6	Vδ1	CD28	4.09356091480349
c6	Vδ1	CD28	3.3594390865663
c6	Vδ1	CD28	3.90609021775951
c6	Vδ1	CD28	4.05488945088473
c6	Vδ1	CD28	3.62249195628047
c6	Vδ1	CD28	3.81004427803695
c6	Vδ1	CD28	3.16358729003887
c6	Vδ1	CD28	3.76933109029752
c7	Vδ1	CD161	0.374408350825104
c7	Vδ1	CD161	1.79646784397282
c7	Vδ1	CD161	1.72344502675879
c7	Vδ1	CD161	1.12504180827704
c7	Vδ1	CD161	0.932573441204363
c7	Vδ1	CD161	1.67544223378656
c7	Vδ1	CD161	0.266066833386201
c7	Vδ1	CD161	0.704253582109352
c7	Vδ1	CD161	1.13574347349451
c7	Vδ1	CD161	1.61439473545704
c7	Vδ1	CD161	1.19619050827501
c7	Vδ1	CD161	1.22618262324015
c7	Vδ1	CD161	1.97135545926179
c7	Vδ1	CD161	0.906354452566723
c7	Vδ1	CD161	0
c7	Vδ1	CD161	1.16852618864542
c7	Vδ1	CD161	0.662987106425087
c7	Vδ1	CD161	0.76136697961749
c7	Vδ1	CD161	0
c7	Vδ1	CD161	1.01853406856542
c7	Vδ1	CD161	1.2386003206062
c7	Vδ1	CD161	1.20867999663494
c7	Vδ1	CD161	1.15209646164004
c7	Vδ1	CD161	0.901895850865608
c7	Vδ1	CD161	2.90217005278584
c7	Vδ1	CD161	1.2814369405119
c7	Vδ1	CD161	1.37906333492656
c7	Vδ1	CD161	0.188021864055345
c7	Vδ1	CD161	0.3057615633388
c7	Vδ1	CD161	2.0570767730955
c7	Vδ1	CD161	0.818721760368259
c7	Vδ1	CD161	0.828145359522954
c7	Vδ1	CD161	0.776648770541663
c7	Vδ1	CD161	1.60260860175494
c7	Vδ1	CD161	0.919021169166952
c7	Vδ1	CD161	1.47499489132676
c7	Vδ1	CD161	0.280973886519117
c7	Vδ1	CD161	1.10925773368437
c7	Vδ1	CD161	0
c7	Vδ1	CD161	2.60103612849117
c7	Vδ1	CD161	0.584511915911476
c7	Vδ1	CD161	1.33108217277551
c7	Vδ1	CD161	1.56970361188661
c7	Vδ1	CD161	1.063618256737
c7	Vδ1	CD161	1.23261617219476
c7	Vδ1	CD161	0
c7	Vδ1	CD161	0.771072943710278
c7	Vδ1	CD161	1.24054926305636
c7	Vδ1	CD161	1.07959327926016
c7	Vδ1	CD161	1.10167632059856
c7	Vδ1	CD161	1.05383125233149
c7	Vδ1	CD161	1.12645209060755
c7	Vδ1	CD161	0.73601276850338
c7	Vδ1	CD161	1.63259491442041
c7	Vδ1	CD161	0.838345430038311
c7	Vδ1	CD161	1.8011723755706
c7	Vδ1	CD161	0.56800030215765
c7	Vδ1	CD161	0.758493600537344
c7	Vδ1	CD161	1.10404115456207
c7	Vδ1	CD161	0.581748046832919
c7	Vδ1	CD161	0.728126649188287
c7	Vδ1	CD161	1.04580710429373
c7	Vδ1	CD161	1.28300194721614
c7	Vδ1	CD161	1.19037820109473
c7	Vδ1	CD161	0
c7	Vδ1	CD161	0.839022482716012
c7	Vδ1	CD161	0.973568150440731
c7	Vδ1	CD161	0.76366112581465
c7	Vδ1	CD161	1.3162833180495
c7	Vδ1	CD161	1.7264109008904
c7	Vδ1	CD161	1.30726093676845
c7	Vδ1	CD161	2.69031667435337
c7	Vδ1	CD161	1.48969259965518
c7	Vδ1	CD161	1.92876957343874
